,image_id,image_url,tweet_url
0,none,none,none
4,1515112626904346632,http://pbs.twimg.com/media/FQbC6CFXsAgCouD.jpg,https://twitter.com/jbporter/status/1515112637155229696
5,1515112626908454919,http://pbs.twimg.com/media/FQbC6CGWYAcBrK9.jpg,https://twitter.com/jbporter/status/1515112637155229696
7,1515074892449820674,http://pbs.twimg.com/media/FQaglmSVsAIEaDW.jpg,https://twitter.com/GregCowboys/status/1515111946206408704
8,1515074892458201090,http://pbs.twimg.com/media/FQaglmUVkAIp9-V.jpg,https://twitter.com/GregCowboys/status/1515111946206408704
9,1515074892609175552,http://pbs.twimg.com/media/FQaglm4VQAAkvsL.jpg,https://twitter.com/GregCowboys/status/1515111946206408704
10,1515074892453974017,http://pbs.twimg.com/media/FQaglmTVEAEupfZ.jpg,https://twitter.com/GregCowboys/status/1515111946206408704
12,1515108827582107650,http://pbs.twimg.com/media/FQa_c4gXEAIsKzo.jpg,https://twitter.com/thatjohnavina/status/1515108831847759882
37,1515099133845319683,http://pbs.twimg.com/media/FQa2oohaMAMITH9.jpg,https://twitter.com/SSheedy10/status/1515099143500300296
40,1515093967595003910,http://pbs.twimg.com/media/FQax76vWYAYv43d.jpg,https://twitter.com/GraphicsKing209/status/1515093970573012994
45,1515085785011265549,http://pbs.twimg.com/media/FQaqfoPXIA0vGeC.jpg,https://twitter.com/BigDaddyTail/status/1515085790040236033
